# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	143308
#@/user_id	77f2e777-e85d-43ee-9e5e-1824289d1c44
ding hao 	頂好	c=0 d=0.1 t=46107
ding hao le 	頂好了	c=1 d=1 t=46108
ding hui qu 	頂回去	c=1 d=1 t=20771
ding ji 	頂級	c=2 d=0.1 t=129393
ding ji xue fu 	頂級學府	c=1 d=1 t=129394
ding jian 	頂尖	c=2 d=1 t=124443
ding ju 	定居	c=1 d=1 t=86712
ding le 	定了	c=3 d=1 t=123936
ding lei 	丁磊	c=2 d=1.956 t=22604
ding lei 	頂雷	c=1 d=1 t=45090
ding liang 	定量	c=1 d=1 t=129102
ding lun 	定論	c=1 d=1 t=25468
ding lv 	定律	c=1 d=1 t=63745
ding man 	丁滿	c=2 d=1 t=117261
ding piao 	訂票	c=1 d=1 t=137769
ding qi 	定期	c=1 d=1 t=19930
ding qi lai 	訂起來	c=1 d=1 t=9939
ding shang 	盯上	c=1 d=0.1 t=130963
ding shang le 	盯上了	c=5 d=1 t=82730
ding shi 	定時	c=2 d=1 t=128966
ding ti 	頂替	c=0 d=0.1 t=133139
ding ti le 	頂替了	c=1 d=1 t=133140
ding tian 	頂天	c=1 d=1 t=113043
ding wei 	定位	c=14 d=1 t=129532
ding xia 	定下	c=1 d=1 t=48659
ding xia lai 	定下來	c=1 d=1 t=2648
ding xiang 	定向	c=2 d=1 t=74123
ding xing 	定性	c=4 d=1 t=129099
ding xue xiang 	丁薛祥	c=1 d=1 t=87040
ding yi 	定義	c=10 d=1 t=126006
ding yong 	頂用	c=0 d=0.1 t=22007
ding yu 	定於	c=1 d=1 t=17937
ding yue 	訂閱	c=3 d=1.956 t=137451
ding zai 	頂在	c=1 d=1 t=11995
ding zhe 	盯着	c=6 d=1.00783 t=91916
ding zhe 	頂着	c=1 d=1 t=125776
ding zhen 	丁真	c=1 d=0.1 t=131363
ding zhi 	定製	c=3 d=1.09143 t=90331
ding zhu 	頂住	c=3 d=1 t=121394
ding zi 	釘子	c=1 d=1 t=94371
ding zui 	頂嘴	c=1 d=1 t=62635
ding zuo 	定做	c=2 d=1 t=14032
diu 	丟	c=12 d=1 t=133323
diu bu qi 	丟不起	c=1 d=1 t=103991
diu dao 	丟到	c=1 d=1 t=67786
diu de 	丟的	c=1 d=1 t=128112
diu diao 	丟掉	c=1 d=1 t=11652
diu diu 	丟丟	c=1 d=1 t=121049
diu gei 	丟給	c=1 d=1 t=140220
diu guan 	丟官	c=1 d=1 t=32269
diu le 	丟了	c=7 d=1 t=137382
diu lian 	丟臉	c=3 d=0.1 t=136793
diu qi 	丟棄	c=1 d=1 t=83730
diu ren 	丟人	c=6 d=0.1 t=129957
diu ren ba 	丟人吧	c=1 d=1 t=30148
diu ren xian yan 	丟人現眼	c=3 d=1 t=124492
diu shi 	丟失	c=1 d=1 t=17248
diu zai 	丟在	c=1 d=1 t=95468
dong 	冬	c=2 d=1.5886 t=1733
dong 	凍	c=2 d=1.97531 t=72894
dong 	動	c=6 d=1 t=141077
dong 	懂	c=20 d=0.1 t=137677
dong 	東	c=31 d=10.8874 t=142906
dong 	洞	c=4 d=1 t=131379
dong 	董	c=7 d=2.27979 t=106092
dong an 	東岸	c=2 d=1 t=38683
dong ao hui 	冬奧會	c=4 d=1.00001 t=5758
dong bei 	東北	c=19 d=1 t=137189
dong bei bian 	東北邊	c=1 d=1 t=138381
dong bei kou yin 	東北口音	c=1 d=1 t=29258
dong bei ren 	東北人	c=15 d=1 t=137180
dong bi 	動筆	c=1 d=1 t=129430
dong bu 	懂不	c=1 d=0.1 t=98238
dong bu 	東部	c=4 d=1 t=119321
dong bu dong 	動不動	c=6 d=1 t=90748
dong bu dong 	懂不懂	c=1 d=1 t=98239
dong che 	動車	c=7 d=3.75099 t=111111
dong chuang shi fa 	東窗事發	c=1 d=1 t=124117
dong ci 	動詞	c=2 d=1 t=122688
dong dang 	動盪	c=3 d=1 t=88224
dong de 	懂得	c=5 d=1 t=119264
dong de 	懂的	c=4 d=1 t=134317
dong de shou 	動得手	c=1 d=1 t=20360
dong dong shou 	動動手	c=1 d=1 t=54628
dong fang 	東方	c=4 d=1 t=26417
dong fang hang kong 	東方航空	c=2 d=1 t=20687
dong fang hong 	東方紅	c=1 d=1 t=130879
dong feng 	東風	c=3 d=2.0818 t=80894
dong ge 	懂個	c=1 d=1 t=107954
dong ge 	董哥	c=1 d=1 t=106149
dong gong 	動工	c=1 d=1 t=73986
dong gua 	冬瓜	c=3 d=2.71048 t=121446
dong guo 	動過	c=0 d=0.1 t=63
dong hang 	懂行	c=1 d=1 t=17397
dong hang 	東航	c=9 d=1 t=137158
dong hua 	動畫	c=5 d=1.00027 t=134593
dong hua ban 	動畫版	c=1 d=1 t=91122
dong hua lun 	動滑輪	c=4 d=3.62749 t=137293
dong hua pian 	動畫片	c=5 d=1.98511 t=133476
dong ji 	動機	c=1 d=1 t=8738
dong jia 	董家	c=1 d=1 t=5150
dong jie 	凍結	c=2 d=1 t=116262
dong jie 	董潔	c=1 d=1 t=133496
dong jing 	動靜	c=8 d=0.1 t=121480
dong jing 	東京	c=2 d=1 t=33898
dong jing le 	動靜了	c=1 d=1 t=121481
dong la 	懂啦	c=1 d=1 t=131816
dong le 	懂了	c=5 d=1 t=141378
dong li 	動力	c=10 d=1 t=92460
dong li 	洞裏	c=2 d=1 t=122591
dong li zhuang zhi 	動力裝置	c=1 d=1 t=94195
dong mai 	動脈	c=1 d=1 t=96653
dong man 	動漫	c=1 d=1 t=126238
dong men zhi chi 	東門之池	c=1 d=1 t=142728
dong meng 	東盟	c=2 d=1.93707 t=42041
dong mian 	冬眠	c=1 d=1 t=109838
dong mou 	董某	c=1 d=1 t=5377
dong nan xi bei 	東南西北	c=1 d=1 t=10927
dong nan ya 	東南亞	c=1 d=1 t=41743
dong nao zi 	動腦子	c=1 d=1 t=32480
dong ni 	懂你	c=1 d=1 t=52821
dong qi 	動起	c=1 d=1 t=91249
dong qu 	東區	c=0 d=0.1 t=73608
dong rong 	動容	c=1 d=1 t=131156
dong san sheng 	東三省	c=1 d=1 t=90788
dong shen me 	懂什麼	c=1 d=1 t=137678
dong sheng 	東昇	c=1 d=1 t=97700
dong shi 	懂事	c=2 d=1 t=88214
dong shi 	董事	c=1 d=1 t=136827
dong shi hui 	董事會	c=1 d=1 t=17381
dong shi li 	懂事理	c=1 d=1 t=8945
dong shi zhang 	董事長	c=5 d=1 t=141681
dong shou 	動手	c=11 d=1 t=125373
dong si 	凍死	c=1 d=1 t=114792
dong tai 	動態	c=3 d=1 t=83321
dong tai ping heng 	動態平衡	c=1 d=1 t=83319
dong tai qing ling 	動態清零	c=2 d=1 t=83308
dong tian 	冬天	c=6 d=1.0116 t=78789
dong wen hua 	董文華	c=1 d=1 t=52848
dong wu 	動物	c=11 d=1 t=132484
dong wu shan 	動物山	c=1 d=1 t=104197
dong wu shi jie 	動物世界	c=1 d=1 t=92018
dong wu yuan 	動物園	c=4 d=1.91393 t=132733
dong xi 	東西	c=69 d=1.96109 t=135856
dong xi ba 	東西吧	c=1 d=1 t=1228
dong xi men 	東西們	c=1 d=1 t=7726
dong xiang 	動向	c=1 d=1 t=66657
dong yao 	動搖	c=1 d=1 t=48315
dong yong 	動用	c=1 d=1 t=18207
dong yu 	東隅	c=1 d=1 t=142670
dong yuan 	動員	c=2 d=1 t=80646
dong zhi 	冬至	c=1 d=1 t=68057
dong zhu 	凍住	c=1 d=1 t=82877
dong zi 	東子	c=1 d=1 t=52999
dong zuo 	動作	c=8 d=1 t=132283
dong zuo hao kuai 	動作好快	c=1 d=1 t=2484
dou 	兜	c=2 d=1 t=103352
dou 	抖	c=8 d=1 t=141320
dou 	竇	c=1 d=1 t=113139
dou 	豆	c=4 d=1.11192 t=138339
dou 	逗	c=7 d=1 t=96809
dou 	都	c=866 d=2.39664 t=141408
dou 	鬥	c=8 d=1 t=138372
dou ai 	都愛	c=1 d=1 t=116445
dou an zhao 	都按照	c=1 d=1 t=85777
dou ba 	都把	c=3 d=1 t=34138
dou ban 	豆瓣	c=15 d=1.00171 t=141995
dou bang 	都幫	c=1 d=1 t=58861
dou bao 	豆包	c=1 d=0.1 t=64227
dou bao er 	豆包兒	c=1 d=1 t=64228
dou bei 	都被	c=7 d=1 t=140009
dou bi 	逗逼	c=2 d=1 t=113030
dou bi 	都比	c=1 d=1 t=76866
dou bi 	都逼	c=1 d=1 t=6010
dou bi xu 	都必須	c=1 d=1 t=139424
dou bian cheng 	都變成	c=1 d=1 t=115426
dou bu 	都不	c=0 d=0.1 t=10484
dou bu chao jia 	都不吵架	c=1 d=1 t=31986
dou bu da 	都不大	c=1 d=1 t=10485
dou bu dao 	都不到	c=1 d=1 t=104760
dou bu gei 	都不給	c=2 d=1 t=121711
dou bu hui 	都不會	c=3 d=1 t=140627
dou bu neng shuo 	都不能說	c=1 d=1 t=120155
dou bu shi 	都不是	c=6 d=1 t=113872
dou bu shou 	都不收	c=1 d=1 t=122168
dou bu suan 	都不算	c=2 d=1 t=97251
dou bu xin 	都不信	c=1 d=1 t=127598
dou bu xing 	都不行	c=1 d=1 t=76331
dou bu xu yao 	都不需要	c=1 d=1 t=30908
dou bu yao 	都不要	c=2 d=1 t=129458
dou bu yong 	都不用	c=2 d=1 t=114560
dou bu zuo 	都不做	c=1 d=1 t=62180
dou cheng ren 	都承認	c=1 d=1 t=29107
dou chi 	豆豉	c=1 d=1 t=131689
dou chi 	都吃	c=2 d=1 t=138900
dou chi chu 	都吃出	c=1 d=1 t=12142
dou da dao 	都達到	c=1 d=1 t=32755
dou dai 	都帶	c=1 d=1 t=35008
dou dang 	都當	c=1 d=1 t=120392
dou dao 	都到	c=1 d=1 t=63802
dou dei 	都得	c=17 d=1.00002 t=140712
dou di 	兜底	c=5 d=1.9802 t=125950
dou dong 	都懂	c=1 d=1 t=67840
dou dou 	豆豆	c=1 d=1 t=13940
dou dui 	都對	c=1 d=1 t=85773
dou duo 	都多	c=1 d=1 t=137686
dou fu 	豆腐	c=2 d=1 t=131676
dou fu kuai er 	豆腐塊兒	c=1 d=1 t=16639
dou fu nao 	豆腐腦	c=1 d=1 t=99285
dou gai 	都該	c=1 d=1 t=31901
dou gan 	都敢	c=3 d=1 t=116546
dou gan jue 	都感覺	c=1 d=1 t=87243
dou gao 	都搞	c=1 d=1 t=36166
dou gei 	都給	c=2 d=1 t=55910
dou gen 	都跟	c=3 d=1 t=140297
dou guai 	都怪	c=5 d=1 t=140928
dou hai 	都還	c=6 d=1 t=121006
dou hai hao 	都還好	c=2 d=1 t=23108
dou hai mei 	都還沒	c=1 d=1 t=36116
dou hai mei tian 	都還每天	c=1 d=1 t=110919
dou hai shi 	都還是	c=1 d=1 t=51797
dou hao 	逗號	c=1 d=1 t=109491
dou hao 	都好	c=3 d=1 t=68564
dou hao le 	都好了	c=1 d=1 t=41418
dou hao shuo 	都好說	c=2 d=1 t=9549
dou hao xiang 	都好像	c=1 d=1 t=27100
dou hen 	都很	c=1 d=0.1 t=132029
dou hen can 	都很慘	c=1 d=1 t=35404
dou hen guan xin 	都很關心	c=1 d=1 t=132030
dou hen hao 	都很好	c=1 d=1 t=36239
dou hen mang 	都很忙	c=1 d=1 t=65417
dou hen shi zu 	都很十足	c=1 d=1 t=89105
dou hen shui 	都很水	c=1 d=1 t=75100
dou hen yan zhong 	都很嚴重	c=1 d=1 t=9997
dou hui 	都會	c=17 d=1 t=126522
dou ji yan 	鬥雞眼	c=1 d=1 t=109649
dou jian guo 	都見過	c=1 d=1 t=90309
dou jiang 	豆漿	c=2 d=1 t=137145
dou jiao 	豆角	c=2 d=1.60653 t=119509
dou jiao 	都叫	c=1 d=1 t=126250
dou jue de 	都覺得	c=1 d=1 t=1326
dou kai le 	都開了	c=1 d=1 t=117587
dou kai shi 	都開始	c=3 d=1 t=129696
dou kai xin 	都開心	c=1 d=1 t=69264
dou kan 	都看	c=1 d=1 t=84174
dou kao 	都靠	c=1 d=1 t=136525
dou ke yi 	都可以	c=6 d=1 t=99613
dou kou 	都釦	c=1 d=1 t=140557
dou kuai 	都快	c=4 d=1 t=114465
dou lai 	都來	c=2 d=1 t=137403
dou lao lao 	都牢牢	c=1 d=1 t=57622
dou le 	逗樂	c=1 d=1 t=25826
dou mao 	兜帽	c=1 d=1 t=10560
dou mei 	都沒	c=11 d=1 t=125705
dou mei cheng 	都沒成	c=1 d=1 t=67673
dou mei dong 	都沒動	c=1 d=1 t=131376
dou mei gao dong 	都沒搞懂	c=1 d=1 t=9970
dou mei kan guo 	都沒看過	c=1 d=1 t=25050
dou mei lai 	都沒來	c=1 d=1 t=41722
dou mei le 	都沒了	c=3 d=1 t=108821
dou mei qu 	都沒去	c=1 d=1 t=100181
dou mei ren 	都沒人	c=1 d=1 t=18190
dou mei sha yong 	都沒啥用	c=1 d=1 t=50377
dou mei shen me 	都沒什麼	c=1 d=1 t=85965
dou mei shi 	都沒事	c=1 d=1 t=134740
dou mei shuo 	都沒說	c=1 d=1 t=25807
dou mei yong 	都沒用	c=1 d=1 t=80831
dou mei you 	都沒有	c=15 d=1.00274 t=140610
dou mei you le 	都沒有了	c=1 d=1 t=6933
dou neng 	都能	c=24 d=2.09242 t=116366
dou pa 	都怕	c=1 d=0.1 t=125558
dou qu 	都去	c=5 d=1 t=134877
dou rang 	都讓	c=0 d=0.1 t=128275
dou rang ni 	都讓你	c=1 d=1 t=31143
dou rang ta men 	都讓他們	c=1 d=1 t=128276
dou shang 	都上	c=1 d=1 t=65058
dou shi 	都是	c=401 d=1.93143 t=141968
dou shi 	鬥士	c=2 d=1.00016 t=69472
dou shi shuo 	都是說	c=1 d=1 t=140478
dou shi xie 	都是些	c=1 d=1 t=84977
dou shi zhe yang 	都是這樣	c=1 d=1 t=13077
dou shu yu 	都屬於	c=1 d=1 t=84641
dou shua 	都刷	c=1 d=1 t=58318
dou shuo 	都說	c=5 d=0.1 t=103825
dou shuo bu hao 	都說不好	c=1 d=1 t=103826
dou si le 	都死了	c=1 d=1 t=69745
dou suan 	都算	c=2 d=1 t=139314
dou suan shi 	都算是	c=1 d=1 t=39341
dou ting le 	都停了	c=1 d=1 t=21145
dou ting you 	都挺有	c=1 d=1 t=60428
dou wang le 	都忘了	c=1 d=1 t=132498
dou wei 	竇唯	c=1 d=1 t=76481
dou wei 	都爲	c=1 d=1 t=140497
dou wei zhi 	都爲之	c=1 d=1 t=131155
dou wen 	都問	c=1 d=1 t=22396
dou wen tao 	竇文濤	c=1 d=1 t=125132
dou xiang shi 	都像是	c=2 d=1 t=68693
dou xiang xin 	都相信	c=1 d=1 t=14437
dou xie 	都寫	c=1 d=1 t=69395
dou xing 	都行	c=3 d=1 t=135693
dou xing xin lv 	竇性心率	c=1 d=1 t=102020
dou xu yao 	都需要	c=1 d=1 t=74165
dou xuan ze 	都選擇	c=1 d=1 t=117408
dou yao 	都要	c=22 d=1.01237 t=130663
dou yao bian cheng 	都要變成	c=1 d=1 t=129016
dou yi ge yang 	都一個樣	c=1 d=1 t=34253
dou yi jing 	都已經	c=6 d=1 t=118928
dou yi wei 	都以爲	c=1 d=1 t=14192
dou yi yang 	都一樣	c=3 d=1.97045 t=63340
dou yin 	抖音	c=15 d=1 t=127663
dou ying gai 	都應該	c=4 d=1 t=134103
dou yong 	都用	c=2 d=1 t=88975
dou you 	都有	c=32 d=1.68729 t=141362
dou you ge 	都有個	c=1 d=1 t=95151
dou you ke neng 	都有可能	c=1 d=1 t=10477
dou you shui 	都有誰	c=2 d=1 t=127724
dou yu 	鬥魚	c=2 d=1 t=137640
dou zai 	都在	c=42 d=1 t=138912
dou zai xie 	都在寫	c=1 d=1 t=54883
dou zha 	豆渣	c=1 d=1 t=131681
dou zhe yang 	都這樣	c=3 d=1 t=86227
dou zhe zou 	兜着走	c=1 d=1 t=118959
dou zheng 	鬥爭	c=11 d=1.97045 t=138144
dou zhi 	豆汁	c=1 d=0.1 t=99279
dou zhi dao 	都知道	c=4 d=1 t=129213
dou zhi er 	豆汁兒	c=1 d=1 t=99280
dou zhua qi lai 	都抓起來	c=1 d=1 t=137609
dou zui 	鬥嘴	c=1 d=1 t=82766
du 	堵	c=3 d=1 t=139615
du 	度	c=16 d=1 t=143010
du 	杜	c=3 d=1 t=141212
du 	毒	c=7 d=1 t=136269
du 	獨	c=13 d=1 t=130696
du 	篤	c=1 d=1 t=14342
du 	讀	c=29 d=1 t=135320
du bai 	獨白	c=0 d=0.1 t=91750
du ben 	讀本	c=1 d=1 t=85702
du bian 	渡邊	c=1 d=1 t=130507
du bo 	賭博	c=1 d=1 t=69201
du bu dong 	讀不懂	c=1 d=1 t=22432
du bu wan 	讀不完	c=1 d=1 t=119954
du cai 	獨裁	c=4 d=1.00009 t=139733
du cai zhe 	獨裁者	c=2 d=1 t=141054
du cai zheng quan 	獨裁政權	c=1 d=1 t=66997
du cao 	毒草	c=1 d=1 t=134418
du che 	堵車	c=2 d=1 t=139614
du chu 	讀出	c=1 d=1 t=22986
du da 	毒打	c=2 d=1 t=84646
du dao 	督導	c=1 d=1 t=130598
du de 	讀的	c=1 d=1 t=126590
du du 	讀讀	c=1 d=1 t=17316
du du jia 	度度假	c=1 d=1 t=32370
du fu zuo yong 	毒副作用	c=1 d=1 t=51789
du gao 	讀稿	c=3 d=1 t=72565
du gu qiu bai 	獨孤求敗	c=1 d=1 t=137872
du guo 	讀過	c=3 d=1 t=109373
du guo shu 	讀過書	c=2 d=1 t=110085
du hai 	渡海	c=1 d=1 t=123145
du jia 	度假	c=4 d=1 t=101328
du jiang yan 	都江堰	c=2 d=1.99005 t=73940
du jie cheng gong 	度劫成功	c=1 d=1 t=109424
du ju 	獨居	c=2 d=1 t=109103
du jue 	杜絕	c=1 d=1 t=82603
du jun 	督軍	c=1 d=1 t=13239
du ke 	杜克	c=1 d=1 t=124484
du le 	堵了	c=1 d=1 t=91580
du le 	讀了	c=2 d=1 t=132888
du li 	獨立	c=11 d=1 t=140640
du li ri 	獨立日	c=2 d=1.99501 t=122043
du li si kao 	獨立思考	c=1 d=1 t=115506
du li yi shi 	獨立意識	c=1 d=1 t=130728
du lian shang 	堵臉上	c=1 d=1 t=43893
du pi 	肚皮	c=1 d=1 t=29926
du qi 	毒氣	c=1 d=1 t=78376
du qi 	肚臍	c=4 d=3.72833 t=8911
du qi 	賭氣	c=1 d=1 t=51298
du qi lai 	讀起來	c=2 d=1 t=6448
du sai 	杜塞	c=1 d=1 t=81848
du se 	堵塞	c=1 d=1 t=77853
du shang 	堵上	c=1 d=0.1 t=130694
du shang xi lou 	堵上西樓	c=1 d=1 t=130695
du sheng zi nv 	獨生子女	c=1 d=1 t=63167
du shu 	讀書	c=3 d=1 t=117000
du shu yi zhi 	獨樹一幟	c=1 d=1 t=54501
du si 	毒死	c=0 d=0.1 t=95186
du si le 	毒死了	c=1 d=1 t=95187
du su 	毒素	c=1 d=1 t=126813
du te 	獨特	c=3 d=1 t=70111
du xie 	讀寫	c=1 d=1 t=90571
du xin shu 	讀心術	c=1 d=1 t=78301
du xing 	毒性	c=1 d=0.1 t=123328
du yi du 	讀一讀	c=1 d=1 t=5641
du yin 	讀音	c=12 d=1.99501 t=142966
du zhan 	獨佔	c=1 d=1 t=87074
du zhan 	督戰	c=1 d=1 t=27108
du zhao 	獨照	c=1 d=1 t=141020
du zhu 	堵住	c=2 d=0.1 t=140740
du zhu 	毒株	c=1 d=1 t=40543
du zhu ta men de zui 	堵住他們的嘴	c=1 d=1 t=140741
du zi 	獨自	c=1 d=1 t=140281
du zi 	肚子	c=6 d=1 t=110299
du zi li 	肚子裏	c=1 d=1 t=93280
duan 	斷	c=5 d=1 t=95132
duan 	段	c=12 d=0.1 t=134718
duan 	短	c=2 d=1 t=108291
duan 	端	c=9 d=1 t=115301
duan cheng 	短程	c=1 d=1 t=105564
duan dian 	斷電	c=1 d=1 t=118299
duan duan xu xu 	斷斷續續	c=2 d=1 t=98916
duan dui 	端對	c=1 d=1 t=27765
duan fa 	短髮	c=1 d=1 t=127784
duan gong 	斷供	c=6 d=1 t=119859
duan gong hou 	斷供後	c=1 d=1 t=38244
duan jue 	斷絕	c=1 d=1 t=87845
duan le 	斷了	c=4 d=1 t=103873
duan le 	短了	c=0 d=0.1 t=115389
duan lian 	鍛鍊	c=3 d=0.1 t=138396
duan lian le 	鍛鍊了	c=1 d=1 t=111514
duan lian ren 	鍛鍊人	c=1 d=1 t=138397
duan liang 	斷糧	c=1 d=1 t=31786
duan mian 	斷面	c=1 d=1 t=76527
duan ping kuai 	短平快	c=1 d=1 t=64649
duan qi 	短期	c=1 d=1 t=99533
duan qi 	短氣	c=0 d=0.1 t=28355
duan qi er 	短氣兒	c=1 d=1 t=28356
duan qi nei 	短期內	c=1 d=1 t=92042
duan shang 	端上	c=1 d=1 t=93174
duan shi 	斷食	c=0 d=0.1 t=13067
duan shi jian 	段時間	c=1 d=1 t=97983
duan shi pin 	短視頻	c=1 d=1 t=66550
duan shui 	斷水	c=1 d=1 t=109107
duan wang 	斷網	c=3 d=0.1 t=79856
duan wei 	段位	c=1 d=0.1 t=137457
duan wu jie 	端午節	c=5 d=1 t=135464
duan xin 	短信	c=9 d=1.00001 t=141580
duan xiu 	短袖	c=1 d=1 t=78796
duan ya shi 	斷崖式	c=1 d=1 t=100296
duan yu 	短語	c=1 d=1 t=1245
duan zan 	短暫	c=1 d=1 t=90232
duan zi 	段子	c=10 d=1 t=137735
duan zi ba 	段子吧	c=1 d=1 t=102898
duan zi jue sun 	斷子絕孫	c=2 d=1 t=49654
duan zi shou 	段子手	c=1 d=1 t=28544
dui 	兌	c=4 d=1 t=117805
dui 	堆	c=3 d=1 t=113968
dui 	對	c=133 d=1.61718 t=142376
dui 	懟	c=31 d=2.82124 t=140314
dui 	隊	c=15 d=1 t=138410
dui a 	對啊	c=34 d=1 t=140294
dui an 	對岸	c=1 d=1 t=23310
dui ba 	對吧	c=4 d=1 t=131785
dui ban 	對半	c=1 d=1 t=115521
dui bi 	對比	c=10 d=1 t=125974
dui bi du 	對比度	c=1 d=1 t=106497
dui biao 	對標	c=3 d=1 t=123767
dui bu 	對不	c=0 d=0.1 t=126520
dui bu dui 	對不對	c=3 d=1 t=131776
dui bu guo 	懟不過	c=1 d=1 t=140315
dui bu qi 	對不起	c=8 d=1.00005 t=128519
dui bu qi 	對不齊	c=1 d=1 t=126521
dui bu shang 	對不上	c=12 d=1 t=136266
dui bu shang hao 	對不上號	c=1 d=1 t=45451
dui bu zhu 	對不住	c=1 d=1 t=90779
dui chao dao 	對超導	c=1 d=1 t=125410
dui chong 	對衝	c=1 d=1 t=75626
dui cuo 	對錯	c=1 d=1 t=66306
dui da 	對打	c=2 d=1.96079 t=106763
dui dai 	對待	c=2 d=1 t=77549
dui de 	對得	c=1 d=1 t=16250
dui de 	對的	c=11 d=1 t=140997
dui de shang 	對得上	c=4 d=1 t=139315
dui deng 	對等	c=6 d=1 t=126106
dui dian 	兌點	c=1 d=1 t=99290
dui du 	對賭	c=2 d=1.97045 t=125212
dui dui 	對對	c=4 d=1 t=98485
dui dui dui 	對對對	c=2 d=1 t=124413
dui er 	對兒	c=1 d=1 t=116864
dui fang 	對方	c=7 d=1.00335 t=116017
dui fu 	對付	c=4 d=1 t=115937
dui gang 	對剛	c=1 d=1 t=11417
dui ge 	隊歌	c=1 d=1 t=104882
dui guo jia 	對國家	c=1 d=1 t=128459
dui guo nei 	對國內	c=1 d=1 t=97850
dui hao 	對好	c=1 d=1 t=102380
dui hao ru zuo 	對號入座	c=3 d=1 t=64057
dui hua 	對話	c=7 d=1 t=83122
dui huan 	兌換	c=3 d=0.1 t=45121
dui huan zhuang 	兌換裝	c=1 d=1 t=45122
dui hui qu 	懟回去	c=1 d=1 t=115527
dui jiang ji 	對講機	c=3 d=2.81986 t=114681
dui jin er 	對勁兒	c=1 d=1 t=122982
dui kang 	對抗	c=8 d=1 t=137827
dui kou 	對口	c=1 d=1 t=113590
dui la 	對啦	c=1 d=1 t=81918
dui le 	對了	c=4 d=1 t=142314
dui le 	懟了	c=2 d=1.00905 t=57218
dui li 	對立	c=2 d=1 t=69147
dui li mian 	對立面	c=1 d=1 t=122183
dui lie 	隊列	c=1 d=1 t=137980
dui ma 	對罵	c=1 d=1 t=23910
dui mian 	對面	c=15 d=1.00118 t=116422
dui nei 	對內	c=3 d=1.98511 t=72522
dui ni 	對你	c=4 d=1 t=130014
dui nin 	對您	c=1 d=1 t=52548
dui o 	對哦	c=8 d=1 t=128734
dui pen 	對噴	c=1 d=1 t=90827
dui qi lai 	堆起來	c=1 d=1 t=19564
dui ren 	對人	c=0 d=0.1 t=132492
dui ren yan 	對人言	c=1 d=1 t=132493
dui shang 	對上	c=3 d=1 t=101616
dui shang qu 	堆上去	c=1 d=1 t=16062
dui shen me 	對什麼	c=1 d=1 t=100615
dui shou 	對手	c=8 d=1 t=136198
dui shu 	對數	c=1 d=1 t=129077
dui shui 	兌水	c=2 d=1.8825 t=37659
dui ta 	對他	c=1 d=1 t=76031
dui ta men 	對他們	c=2 d=1 t=132383
dui wa 	對哇	c=5 d=1 t=98745
dui wai 	對外	c=6 d=1.96561 t=72524
dui wo 	對我	c=2 d=0.1 t=105137
dui wo men zhe zhong 	對我們這種	c=1 d=1 t=47653
dui wo xiao 	對我笑	c=1 d=1 t=14359
dui wu 	隊伍	c=10 d=0.1 t=138961
dui wu zhong 	隊伍種	c=1 d=1 t=138962
dui xian 	兌現	c=1 d=1 t=96054
dui xiang 	對象	c=1 d=1 t=59576
dui xing 	隊形	c=1 d=1 t=42909
dui ya 	對呀	c=2 d=1.001 t=132826
dui yan 	對眼	c=0 d=0.1 t=115471
dui ying 	對應	c=10 d=1 t=125841
dui ying shang 	對應上	c=1 d=1 t=24693
dui you 	隊友	c=1 d=1 t=6369
dui yu 	對於	c=14 d=0.100122 t=127142
dui yu wo men 	對於我們	c=1 d=1 t=112024
dui yuan 	隊員	c=1 d=1 t=1468
dui zai 	堆在	c=1 d=1 t=119056
dui zhan 	對戰	c=2 d=1.00017 t=65158
dui zhang 	隊長	c=17 d=1.45551 t=139045
dui zhao 	對照	c=1 d=1 t=71263
dui zhao biao 	對照表	c=2 d=1 t=132185
dui zhe 	堆着	c=2 d=1 t=107665
dui zhe 	對着	c=2 d=1 t=107666
dui zhe 	對這	c=0 d=0.1 t=7484
dui zhe ge 	對這個	c=1 d=1 t=7485
dui zhi 	對峙	c=2 d=1 t=80825
dui zhong guo 	對中國	c=1 d=1 t=108396
dui zi ji 	對自己	c=1 d=1 t=70407
dun 	噸	c=4 d=1 t=130702
dun 	燉	c=6 d=1 t=142412
dun 	盾	c=2 d=1 t=87690
dun 	蹲	c=9 d=1 t=109102
dun 	遁	c=3 d=1 t=56430
dun 	鈍	c=1 d=1 t=117781
dun 	頓	c=2 d=0.1 t=93327
dun bu 	墩布	c=1 d=1 t=108411
dun cu 	敦促	c=2 d=1 t=130208
dun di 	遁地	c=1 d=1 t=101989
dun dian 	蹲點	c=2 d=1 t=63441
dun dun 	頓頓	c=2 d=1 t=111460
dun fan 	頓飯	c=0 d=0.1 t=6848
dun gan 	頓感	c=1 d=1 t=86115
dun le 	蹲了	c=1 d=1 t=47547
dun niu rou 	燉牛肉	c=1 d=1 t=88664
dun pai 	盾牌	c=3 d=1 t=67093
dun shi 	敦實	c=222 d=4.02394 t=77384
dun wei 	噸位	c=1 d=1 t=59523
dun yang rou 	燉羊肉	c=1 d=1 t=77993
dun yi hui 	蹲一會	c=1 d=1 t=12938
dun zai 	蹲在	c=1 d=1 t=52601
dun zhe 	蹲着	c=1 d=1 t=86346
dun zi 	墩子	c=1 d=1 t=77750
